	file-startTime	file-deviceID	quality-goodCalibration	quality-goodWearTime	quality-daylightSavingsCrossover
4957156	2014-03-21 10:00:03	15851	1.0	0	0.0
5457143	2014-11-15 10:00:06	3792	1.0	1	0.0
1784840	2015-05-08 10:00:06	10573	1.0	1	0.0
2167168	2014-06-09 10:00:07	17001	1.0	1	0.0
5333379	2014-12-13 10:00:06	15472	1.0	1	0.0
4975749	2014-12-06 10:00:05	4708	1.0	1	0.0
3028967	2014-06-05 10:00:03	3919	1.0	1	0.0
3555292	2015-07-25 10:00:07	14688	1.0	1	0.0
2474435	2015-01-16 10:00:04	15592	1.0	1	0.0
5897406	2015-06-18 10:00:03	4591	1.0	1	0.0
4643542	2015-05-01 10:00:05	4850	1.0	1	0.0
1694653	2014-11-07 10:00:02	3227	1.0	1	0.0
1762642	2015-06-26 10:00:02	3177	1.0	1	0.0
5963140	2015-01-26 10:00:06	4099	1.0	1	0.0
5516421	2013-11-23 10:00:04	16280	1.0	1	0.0
3106043	2014-03-22 10:00:06	15431	1.0	1	0.0
4781024	2014-05-27 10:00:07	16259	1.0	1	0.0
3766573	2015-12-19 10:00:03	10348	1.0	1	0.0
2478779	2015-08-22 10:00:03	3264	1.0	1	0.0
2659641	2014-03-22 10:00:03	2403	1.0	1	0.0
5102055	2015-11-27 10:00:02	3005	1.0	1	0.0
1334007	2015-01-24 10:00:05	3302	1.0	1	0.0
2119482	2015-03-05 10:00:05	2084	1.0	1	0.0
3886299	2015-03-28 10:00:06	3584	1.0	1	0.0
3456063	2015-03-28 10:00:05	3775	1.0	0	0.0
2142694	2014-11-08 10:00:04	4042	1.0	0	0.0
3059178	2015-01-14 10:00:05	1537	1.0	1	0.0
5429205	2015-10-17 10:00:06	4302	1.0	0	0.0
3097642	2013-06-27 10:00:04	15961	1.0	1	0.0
5504504	2014-08-18 10:00:03	4496	1.0	1	0.0
2736286	2015-06-05 10:00:06	4817	1.0	1	0.0
2450868	2015-05-11 10:00:03	3667	1.0	1	0.0
3962449	2015-05-09 10:00:05	4448	1.0	1	0.0
1053216	2015-05-01 10:00:04	3126	1.0	1	0.0
3321472	2014-10-06 10:00:06	10509	1.0	1	0.0
1117048	2014-01-29 10:00:06	16522	1.0	1	0.0
4256204	2015-05-23 10:00:03	10401	1.0	1	0.0
3297997	2014-07-28 10:00:05	10651	1.0	1	0.0
4843644	2015-01-22 10:00:06	16089	1.0	1	0.0
4188803	2014-03-15 10:00:04	3551	1.0	1	0.0
3777728	2014-08-28 10:00:02	3305	1.0	1	0.0
2386769	2015-04-23 10:00:07	10062	1.0	1	0.0
4735764	2015-12-16 10:00:03	3327	1.0	1	0.0
4943363	2014-11-21 10:00:07	13894	1.0	1	0.0
2344823	2015-06-04 10:00:05	4044	1.0	1	0.0
4229247	2013-10-05 10:00:03	3976	1.0	1	0.0
1714423	2014-06-06 10:00:02	2064	1.0	1	0.0
3223706	2014-03-21 10:00:03	15669	1.0	1	0.0
3363477	2013-08-09 10:00:04	15672	1.0	1	0.0
1479769	2015-10-21 10:00:07	15666	1.0	1	1.0
2465289	2015-05-23 10:00:06	4367	1.0	1	0.0
3092501	2014-02-12 10:00:07	17036	1.0	1	0.0
5512318	2014-07-26 10:00:05	3890	1.0	0	0.0
1868731	2015-08-01 10:00:04	4849	0.0	0	0.0
5117053	2015-06-04 10:00:02	10650	1.0	1	0.0
2191808	2014-05-29 10:00:02	1582	1.0	1	0.0
2878941	2014-02-06 10:00:02	3008	1.0	1	0.0
4343366	2015-11-09 10:00:06	4400	1.0	1	0.0
4917199	2015-03-06 10:00:03	15859	1.0	1	0.0
2382617	2014-12-15 10:00:07	4805	1.0	1	0.0
1741095	2014-02-28 10:00:07	4508	1.0	1	0.0
1897784	2015-04-20 10:00:03	1590	1.0	1	0.0
2743174	2013-10-19 10:00:06	4709	1.0	1	0.0
1612992	2014-03-07 10:00:07	15582	1.0	1	0.0
4075220	2015-03-28 10:00:04	2204	1.0	1	0.0
4338242	2015-02-13 10:00:02	1411	1.0	1	0.0
3188245	2013-12-02 10:00:03	4346	1.0	1	0.0
1122056	2015-05-02 10:00:03	4338	1.0	1	0.0
3338646	2013-11-22 10:00:04	4696	1.0	1	0.0
5936763	2014-11-22 10:00:06	4065	1.0	0	0.0
2036706	2015-11-28 10:00:04	3508	1.0	1	0.0
1388185	2013-08-10 10:00:06	15834	1.0	1	0.0
1383560	2015-01-24 10:00:04	2406	1.0	1	0.0
2304997	2014-10-03 10:00:03	10578	1.0	1	0.0
5565260	2014-04-09 10:00:06	15533	1.0	1	0.0
4236207	2014-09-19 10:00:06	2976	1.0	1	0.0
1378219	2015-10-30 10:00:03	2440	1.0	1	0.0
4194222	2015-11-18 10:00:03	4641	1.0	1	0.0
2932282	2014-11-08 10:00:06	14795	1.0	1	0.0
3113607	2014-04-05 10:00:04	3185	1.0	0	0.0
2746797	2013-11-20 10:00:06	2898	1.0	1	0.0
1004667	2013-11-06 10:00:04	2877	1.0	1	0.0
5784290	2015-03-06 10:00:05	16555	1.0	1	0.0
4454368	2015-01-23 10:00:04	15347	1.0	1	0.0
5127261	2015-07-22 10:00:04	2087	1.0	0	0.0
5034498	2015-09-18 10:00:06	16486	1.0	1	0.0
3879146	2015-06-05 10:00:02	3258	1.0	1	0.0
1785175	2015-04-27 10:00:02	10477	1.0	1	0.0
4071368	2014-12-20 10:00:06	10568	1.0	1	0.0
1394447	2014-03-13 10:00:03	3207	1.0	1	0.0
4200061	2015-03-09 10:00:03	4605	1.0	1	0.0
5132849	2013-11-28 10:00:06	4602	1.0	0	0.0
4979550	2014-10-20 10:00:07	15737	1.0	1	0.0
4114205	2014-07-17 10:00:02	2341	1.0	1	0.0
1170084	2013-08-17 10:00:03	3826	1.0	1	0.0
1387820	2014-01-27 10:00:07	4289	1.0	1	0.0
1845144	2014-03-06 10:00:02	4097	1.0	0	0.0
2110826	2014-09-27 10:00:03	4332	1.0	1	0.0
3179187	2015-07-30 10:00:07	15954	1.0	0	0.0
2145100	2015-06-06 10:00:06	4363	1.0	1	0.0
1286752	2014-11-03 10:00:05	4149	1.0	0	0.0
1828439	2013-06-01 10:00:04	14695	1.0	1	0.0
3237909	2015-04-23 10:00:07	10603	1.0	1	0.0
3887180	2015-02-20 10:00:06	16223	1.0	1	0.0
1551891	2015-11-30 10:00:03	4652	1.0	1	0.0
2858727	2015-12-18 10:00:06	3484	1.0	1	0.0
2680551	2015-01-30 10:00:06	16062	1.0	1	0.0
3212718	2014-08-05 10:00:07	3079	1.0	1	0.0
5915103	2015-08-04 10:00:07	4266	1.0	1	0.0
4684750	2015-07-03 10:00:04	4980	1.0	1	0.0
1235244	2014-09-05 10:00:02	10544	1.0	1	0.0
1962450	2014-09-27 10:00:07	4581	1.0	1	0.0
5005328	2014-02-07 09:59:30	3090	1.0	1	0.0
3560930	2015-03-06 10:00:06	4567	1.0	1	0.0
2302407	2015-01-31 10:00:04	3063	1.0	1	0.0
4483655	2014-10-09 10:00:06	4637	1.0	1	0.0
1017187	2015-08-26 10:00:04	4003	1.0	1	0.0
4786155	2013-12-02 10:00:03	4034	1.0	1	0.0
3594902	2014-06-20 10:00:07	2016	1.0	1	0.0
1329741	2014-07-04 10:00:03	4097	1.0	1	0.0
3439676	2015-07-10 10:00:02	4905	1.0	1	0.0
2173926	2015-07-24 10:00:05	3309	1.0	1	0.0
5123970	2015-09-05 10:00:03	10242	1.0	1	0.0
6005169	2015-08-10 10:00:03	2888	1.0	1	0.0
2157557	2015-12-09 10:00:04	1056	1.0	1	0.0
3620414	2013-09-06 10:00:02	16149	0.0	1	1.0
1541588	2015-12-18 10:00:05	2724	1.0	1	0.0
5760177	2015-07-18 10:00:03	2036	1.0	1	0.0
1397684	2014-10-11 10:00:06	3026	1.0	1	0.0
5980077	2014-04-10 10:00:02	4868	1.0	1	0.0
3738673	2015-11-05 10:00:06	3254	1.0	1	0.0
1155956	2015-07-25 10:00:06	3733	1.0	1	0.0
5196762	2014-04-28 10:00:03	4427	1.0	1	0.0
5536952	2015-03-26 10:00:04	16527	1.0	1	0.0
2198281	2014-03-01 10:00:06	15829	1.0	0	0.0
2395159	2013-06-08 10:00:03	2562	1.0	1	0.0
3429492	2015-10-10 10:00:05	3045	1.0	0	0.0
3158065	2014-08-20 10:00:04	4739	1.0	1	0.0
2646225	2014-03-03 10:00:05	2346	1.0	1	0.0
4521356	2014-08-29 10:00:07	2885	1.0	1	0.0
6006664	2015-01-23 10:00:04	4979	1.0	1	0.0
3659816	2015-08-26 10:00:03	16300	1.0	1	0.0
